#1 tweet_ID	norm_text	label_country	label_province
TRAIN_214	سيقف بعد غد الثلاثاء الناشط و المناضل الحاج غرمول للمحاكمه في محكمه معسكر بتهمه الاهانه،غرمول شاب غيور خلوق متواضع سجن سنه ء غ قبيل الرياسيات	Algeria	dz_Ouargla
TRAIN_215	متابعيني انشرو اكاونتي فضلا وليس امرا من قال تم ؟	Kuwait	kw_Jahra
TRAIN_216	افتح حساب جديد	Algeria	dz_Béchar
TRAIN_217	بديت تغيب عن دنياي، كثر ماكنت لي فيها	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_218	تقريبا كنديرها ءد لمرات فالسنه والله حتي ياسلام كنصح الجميع يديرها ولكن اصحاب مراكز الحجامه كثرو بزاف ديما خاصك تختار الكفو ولي عندو سمعه حسنه ويكون عندو كلشي معقم وبصحتكم	Morocco	ma_Souss-Massa-Draa
TRAIN_219	طبق الاصل تلاوه الدوسري ربي يحفظك	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_220	ابو خالد الله يطول بعمره	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_221	قمر حتي فالبطاقه؟؟؟؟؟؟	Egypt	eg_Gharbia
TRAIN_222	تروحي من هناك وتجين هينا	Iraq	iq_Ninawa
TRAIN_223	الله يرحم الشهداء ويشافي الجرحي وبعد هذا لا ياتي كلب ليدافع عن ارهابيي الغوطه	Iraq	iq_Maysan
TRAIN_224	فيكي تفرجينا قايمه البلوك عندك	Syria	sy_Hims
TRAIN_225	يارب استحلفتك بضعفي وقوتك ، واقسمت عليك بعجزي واقتدارك الا جعلت لي مخرجا من ظلمتي الي نوري ومن نوري الي نورك سبحانك لا اله الا انت	Egypt	eg_Port-Said
TRAIN_226	الحب كالموت هما اللغزان الكبيران في هذا العالم كلاهما مطابق للاخر في غموضه ، في شراسته ، في مباغتته ، في عبثيته ، وفي اسيلته	Tunisia	tn_Sousse
TRAIN_227	وخلف صعيب ما يلقاه مرء وما يرمي عليه من الصعاب وما يبدو له كخسوف بدر ينير بليله كل الحقاب وما نكثت كفوف اليوم وعدا يكون لامسه معني الاياب فبعض الرض يبقي النبع احلي كبعض الحزن تطبيب المصاب هي علي	Syria	sy_As-Suwayda
TRAIN_228	اصحابك قاطعين شديد شفتم وين	Yemen	ye_Ibb
TRAIN_229	غبي ابن غبي	Iraq	iq_Baghdad
TRAIN_230	كنت ساغفر لك لو اعتذرت، اردت ان اغفرلك حقا	Saudi_Arabia	sa_Najran
TRAIN_231	الموج يعرف مرساه ، ولم نعرف للبعد نهايه	Egypt	eg_Minya
TRAIN_232	هو الله الذي لا اله الا هو عالم الغيب والشهاده هو الرحمن الرحيم الحشر ءء	Saudi_Arabia	sa_Al-Quassim
TRAIN_233	اشتاق دايما، وهذا لا يبدو مطمينا علي كل حال	Saudi_Arabia	sa_Ha'il
TRAIN_234	باسمك اللهم اموت واحيا	Libya	ly_Tripoli
TRAIN_235	ولسه شايلين جوانا كلام متقالش لحد	Egypt	eg_Luxor
TRAIN_236	مش معني اننا بنهرج مع الناس وبنضحك عالطول يبقي بالنا رايق ودماغنا فاضيه، كل واحد فيه اللي مكفيه وساكت وكاتم ف نفسه والله	Egypt	eg_North-Sinai
TRAIN_237	اللهم اني استودعتك اخي وعايلتي فردا فردا يا من لا تضيع عندك الودايع احفظهم فوق كل ارض وتحت كل سماء يارب العالمين	Oman	om_Ad-Dakhiliyah
TRAIN_238	بايش عبد المجيد في تهنيتنه لعرسان جمعيه العلماء المسلمين شعبه بشار	Algeria	dz_Béchar
TRAIN_239	حتي من قهوته لا اريد ان يعدل مزاجه احد	Iraq	iq_Arbil
TRAIN_240	احساس جميل عندما يقال لك اعتني بنفسك لكن الاجمل عندما ياتي من يقول لك ، سوف اعتني بك	Iraq	iq_Karbala
TRAIN_241	حفظت الويوه وحفظو ويهي	Kuwait	kw_Hawalli
TRAIN_242	مفيش غياب بيضعف الغياب يا بيقوي يا بيقسي وبس	Egypt	eg_Port-Said
TRAIN_243	عاشت مدينه الشامي، غربي ، يوما داميا امس الاحد، اثر مقتل شخصين واصابه اكثر من عشره اخرين، في حادثين	Mauritania	mr_Nouakchott
TRAIN_244	كان النبي صلي الله عليه وسلم اذا اتاه امر يسره قال الحمد لله الذي بنعمته تتم الصالحات	Syria	sy_Lattakia
TRAIN_245	اخر جمله عجبتني كتييير ولهيك زنزون من تمك لباب السما	Lebanon	lb_Akkar
TRAIN_246	اللهم ربنا ارزقنا اجابه الدعاء، وصلاح الحال والاهل والمال والابناء، وبركه العطاء، واكتب لنا محو الذنوب وستر العيوب ولين القلوب صباح الخير	Oman	om_Muscat
TRAIN_247	و احلي شيي كان بالسهره وجودكك خصوصصااا وقتت عم تصرخيييلا ل ترقصصص	Tunisia	tn_Sousse
TRAIN_248	يسلم هذا الصوط الجميل	Oman	om_Musandam
TRAIN_249	انت من ناجي منك	Libya	ly_Benghazi
TRAIN_250	السبوع الجاي تو ماشي سياره	Oman	om_Muscat
TRAIN_251	من،فقد،له،غالي	Iraq	iq_Basra
TRAIN_252	مجازر السودان وصمه عار في جبين الانسانيه تبا لك يا ترمب وانت يا ماي وانت يا ميركل تبا لك يا ماكرون وانت يا بوتين ويا ابيي، اللعنه عليكم يا عبده الدولار وانتم يا اللي مفيش اكلب منكم يا حكام العرب لو ان بصقه غزاويه سقطت علي المستعمرات لاعلنتم الحرب العاشره	Algeria	dz_Jijel
TRAIN_253	انا مش عارف انا بعمل كدا ليه والله بس كنت مندمج و بحاول اوصل للحن المطلوب	Egypt	eg_Gharbia
TRAIN_254	محاضره السيركت النهارده ربنا يستر	Egypt	eg_Port-Said
TRAIN_255	الحراك في كلمات حاوه حركيه و حوار و حريه راوه رفعه و رايه الفه الفه و امن و كافه كرامه	Algeria	dz_Béchar
TRAIN_256	رافا نادال استمتع بكره القدم واحبها لكن لا اذهب للكامب نو لماذا ؟ لانهم يصفرون علي	Iraq	iq_An-Najaf
TRAIN_257	لم اخشي مطلقا في يوم من الايام من رجل متعلم انما اتجنب هولاء الحمقي الذين يعتبرون انفسهم علماء بعد قراءتهم بعض الكتب	Lebanon	lb_North-Lebanon
TRAIN_258	لشهد كل سنه وهي قلبي	Egypt	eg_Monufia
TRAIN_259	عن عثمان بن عفان قال سمعت رسول الله صلي الله عليه وسلم يقول من صلي العشاء في جماعه فكانما قام نصف الليل ومن صلي الصبح في جماعه فكانما صلي الليل كله رواه مسلم	Libya	ly_Al-Butnan
TRAIN_260	ومن يدين تركيا علی هجومها الوحشي لمدن كوردستان في سوريا والعراق وقتل وتشريد الابرياء ؟ اللهم عليك بالمنافقين الذين يكيلون بمكيالين	Iraq	iq_Dihok
TRAIN_261	كيف لعيناك بان تحضن هدوء الارض و فوضاها في ان واحد؟	Saudi_Arabia	sa_Asir
TRAIN_262	حماس المقاومه التي تذلكم يا نجس	Iraq	iq_Maysan
TRAIN_263	لما بشوف بوستات الفيس بتاعه منشن لصاحبتك اللي نفسك تروحي معاها كذا او تعملو مع بعض كذا مبلاقيش حد	Egypt	eg_Port-Said
TRAIN_264	وانفعنا بما علمتنا وزدنا علما	Morocco	ma_Oriental
TRAIN_265	اللهم،صل،وسلم،وبارك،علي،سيدنا،محمد،حتي،يرضي	Iraq	iq_Basra
TRAIN_266	من كتر ما بقيت بقابل بقيت بحس اني بسمعها فاي حته ماشيه فيها	Egypt	eg_Qena
TRAIN_267	انا صوت الحق العالي اللي مايعرف يوم خضوع	Egypt	eg_Ismailia
TRAIN_268	حادثني ، يمكن انتظر حكيك	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_269	من عرف مثلك تمني تصير له خل وعشير	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_270	من حمل وطنه في جيبه لا وطن له ولكن من حمل وطنه في قلبه وارادته فوطنه ولو مهما توالت عليه الويلات والمحن فهو حي نحن قوم احببنا الحريه ودون حريه لا يمكننا ان نعيش صليب لبنان ستكون قيامته ايار القضيه اللبنانيه نصر الله بطرس صفير ح	Lebanon	lb_Akkar
TRAIN_271	بكي الرب يسوع كانسان ثلاث مرات كما يخبرنا الكتاب المقدس بكي علي قبر اليعازر بكي علي اورشليم بكي في نزاعه الاخير في بستان الزيتون نسالك يارب ان تجفف دموع المحزونين والمقهورين وتقف جنب اولادك كما وقفت الي جانب	Egypt	eg_Red-Sea
TRAIN_272	سلمنا لرمضان ، وسلمه لنا ، وتسلمه منا متقبلا يالله	Iraq	iq_Baghdad
TRAIN_273	الف رحمه ونور علي روحه الطاهره	Algeria	dz_Ouargla
TRAIN_274	يسلملي جمالك اليونان	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_275	الغطرسه والاستغلال الذي تستخدمه الشركات الربحيه سينتهي بارادتنا ولاكن يجب ان نكن يد واحده	Iraq	iq_Basra
TRAIN_276	انا اقول عطيني سيارتج وروحي انتي بكريم ، انا بنت عمج راضيه جذي اتبهذل	United_Arab_Emirates	ae_Dubai
TRAIN_277	للاسف مش ٨ بس	Egypt	eg_Beni-Suef
TRAIN_278	خذ دقيقه من وقتك فقط وقل سبحان الله والحمد لله ولا اله الا الله والله اكبر سبحان الله وبحمده سبحان الله العظيم	Egypt	eg_Alexandria
TRAIN_279	ان شااااء الله خييير	Egypt	eg_Qena
TRAIN_280	شوفتك في الجاي فا صباح الخير سالوني ازاي ؟ قولت انك غير	Egypt	eg_Beheira
TRAIN_281	اللهم ابدل سيياتها حسنات وعاملها بما انت اهل له وتجاوز عنها	Saudi_Arabia	sa_Asir
TRAIN_282	اللهم اسعدها بي واسعدني بها اللهم لا تحرمني اياها اللهم فرح قلبينا بما تحب وترضي ع تفهموش صح بدعي الي ولامي	Palestine	ps_Gaza-Strip
TRAIN_283	امي البطله التي لا زالت تقاوم تعب الحياه لاجلنا وللمره الالف اقول امي هي الام المثاليه	Egypt	eg_Gharbia
TRAIN_284	كلا راح وجا ، وكلاب جامعه نجران ماسكين اماكنهم لعنه الله علي ذيك القشر	Saudi_Arabia	sa_Najran
TRAIN_285	ماهو جميل وكيوت بس عيونه يتخوف	Egypt	eg_Qena
TRAIN_286	ماشي يا صايع	Lebanon	lb_South-Lebanon
TRAIN_287	حاضر هستحملكو كلكو علشان كلكو عليكم ضغوطات وانٱ عليا ديك ام مكسرات	Egypt	eg_Aswan
TRAIN_288	انا لا اخاف الاشخاص بل اخاف الحب نفسه، كيف يمكنه الصعود بخفه و السقوط كجبل	Iraq	iq_Wasit
TRAIN_289	بنت تزوجت بدون ماتاخذ مهر	Iraq	iq_Wasit
TRAIN_290	لان اصلا ماعدهم حياه حته ديكملوها	Iraq	iq_Al-Anbar
TRAIN_291	هنرجع تاني يا حبيبي	Egypt	eg_South-Sinai
TRAIN_292	يلا لازم تنزلون حق يلاااااااااااااااااا دام وصلكم مال الكليه واللي برا فمالكم حجه لوسمحتوا نزلولنا	Kuwait	kw_Hawalli
TRAIN_293	الاحلام الني كانت تعدنا بها الايام اصبحت اوهام مقفوله	Algeria	dz_Béchar
TRAIN_294	ان شاءالله بتونید از شرش راحت بشید	Iraq	iq_An-Najaf
TRAIN_295	اللهم اني اسالك النعيم يوم القيامه والامن يوم الخوف	Egypt	eg_Beni-Suef
TRAIN_296	مقبوله انشاء الله ولا تنسونا في دعايكم	Egypt	eg_Asyut
TRAIN_297	هههههههه لا انتي موغفه بعدج مسادته	Iraq	iq_Baghdad
TRAIN_298	اول مره برجع من جامعه مبسوطه وحقيقي خرا ع طب المنوفيه فعلا مع احترامي للعاملين واللي بيدرسو فيها	Palestine	ps_West-Bank
TRAIN_299	اللهم اجعل اختباري كشربه الماء و الهمني الصواب وحسن الجواب ربي وفقني وسهل علي ما اخاف تعسيره يارب ليس بجهدي ولا اجتهادي انما بتوفيقك	Saudi_Arabia	sa_Ha'il
TRAIN_300	اللهم اشفي كل مريض	Saudi_Arabia	sa_Najran
TRAIN_301	علي كل حال الله يعطيهم العافيه فريق النشاما بس لوانهم حلقوا شعراتهم مثل الناس اللي الله خلقها كان ممكن يربحو	Jordan	jo_Zarqa
TRAIN_302	وبحبك انا انا بحبك انا ويخليكي ليا ي روح قللبي فرفشه جميلله وقمرر زي صاحبتها	Egypt	eg_Beni-Suef
TRAIN_303	انا اول مره بسمع بضيعه اسمها حمص اصلا كنت مفكره بيحكو عن يلي بيتاكل	Tunisia	tn_Sousse
TRAIN_304	دراسه جدوي بكرا	Egypt	eg_Suez
TRAIN_305	الان في ولايه ورشه الكاريزما ومواجهه الجمهور يقدمها المبدع طلال الرواحي	Oman	om_Musandam
TRAIN_306	ركز شوي بارك الله فيك	Oman	om_Muscat
TRAIN_307	اقريي وستجدين الجواب	Morocco	ma_Souss-Massa-Draa
TRAIN_308	لاتشعر المراه بالراحه الا اذا وضعت راسها علي صدر الرجل لانها خلقت من ضلعه	Algeria	dz_Jijel
TRAIN_309	تنحط فوق الراس تخجلك بافعالها وشفت بحياتي ناس مقامها تحت المداس تستاهل ماجا لها	Jordan	jo_Aqaba
TRAIN_310	الحب الاول لا يموت ٓ بل ياتي الحب الحقيقي ل يدفنه حيا ٓ	Iraq	iq_Karbala
TRAIN_311	بحاول استوعب جيمي اللي بيتكلم	Egypt	eg_Beni-Suef
TRAIN_312	مش فاهم حاجه	Egypt	eg_Luxor
TRAIN_313	حول مقالي اميركا مع ايران عصا دون جزره	Syria	sy_Damascus-City
TRAIN_314	مبدا عدم الصلاه بمسجد به ضريح هو المقصود فهولاء يتهموننا باننا نصلي لصاحب الضريح وكانهم اوصياء علي نياتنا مع اننا كلنا نصلي لله الواحد الاحد ولكنه مرض الوصايه	Egypt	eg_South-Sinai
